,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Mike,Marisa,0.0,,,,,,,,,,,,,,,,
Brett,Shambo,,,,,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
Brett,Monica,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
Brett,Dave,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,,,,
Brett,John,,,,,1.0,,,,1.0,1.0,1.0,0.0,,,,,
Brett,Laura,,,,,1.0,,,,1.0,1.0,1.0,,,,,,
Brett,Kelly,,,,,1.0,,,,1.0,1.0,,,,,,,
Brett,Erik,,,,,1.0,,,,0.0,,,,,,,,
Brett,Russell S.,,,,,1.0,,,,,,,,,,,,
Brett,Yasmin,,,,,0.0,,,,,,,,,,,,
Shambo,Monica,,,,,0.0,,,,0.0,1.0,0.0,0.0,1.0,0.0,,,
Shambo,Dave,,,,,0.0,,,,0.0,1.0,0.0,0.0,0.0,,,,
Shambo,John,,,,,0.0,,,,0.0,1.0,0.0,1.0,,,,,
Shambo,Laura,,,,,0.0,,,,0.0,1.0,0.0,,,,,,
Shambo,Kelly,,,,,0.0,,,,0.0,1.0,,,,,,,
Shambo,Erik,,,,,0.0,,,,1.0,,,,,,,,
Shambo,Russell S.,,,,,0.0,,,,,,,,,,,,
Shambo,Yasmin,,,,,1.0,,,,,,,,,,,,
Monica,Dave,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,,,,
Monica,John,,,,,1.0,,,,1.0,1.0,1.0,0.0,,,,,
Monica,Laura,,,,,1.0,,,,1.0,1.0,1.0,,,,,,
Monica,Kelly,,,,,1.0,,,,1.0,1.0,,,,,,,
Monica,Erik,,,,,1.0,,,,0.0,,,,,,,,
Monica,Russell S.,,,,,1.0,,,,,,,,,,,,
Monica,Yasmin,,,,,0.0,,,,,,,,,,,,
Dave,John,,,,,1.0,,,,1.0,1.0,1.0,0.0,,,,,
Dave,Laura,,,,,1.0,,,,1.0,1.0,1.0,,,,,,
Dave,Kelly,,,,,1.0,,,,1.0,1.0,,,,,,,
Dave,Erik,,,,,1.0,,,,0.0,,,,,,,,
Dave,Russell S.,,,,,1.0,,,,,,,,,,,,
Dave,Yasmin,,,,,0.0,,,,,,,,,,,,
John,Laura,,,,,1.0,,,,1.0,1.0,1.0,,,,,,
John,Kelly,,,,,1.0,,,,1.0,1.0,,,,,,,
John,Erik,,,,,1.0,,,,0.0,,,,,,,,
John,Russell S.,,,,,1.0,,,,,,,,,,,,
John,Yasmin,,,,,0.0,,,,,,,,,,,,
Laura,Kelly,,,,,1.0,,,,1.0,1.0,,,,,,,
Laura,Erik,,,,,1.0,,,,0.0,,,,,,,,
Laura,Russell S.,,,,,1.0,,,,,,,,,,,,
Laura,Yasmin,,,,,0.0,,,,,,,,,,,,
Kelly,Erik,,,,,1.0,,,,0.0,,,,,,,,
Kelly,Russell S.,,,,,1.0,,,,,,,,,,,,
Kelly,Yasmin,,,,,0.0,,,,,,,,,,,,
Erik,Russell S.,,,,,1.0,,,,,,,,,,,,
Erik,Yasmin,,,,,0.0,,,,,,,,,,,,
Russell S.,Yasmin,,,,,0.0,,,,,,,,,,,,
Natalie,Brett,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Natalie,Shambo,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
Natalie,Monica,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,
Natalie,Dave,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,
Natalie,John,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
Natalie,Laura,,,,,,,,,1.0,0.0,0.0,,,,,,
Natalie,Kelly,,,,,,,,,1.0,0.0,,,,,,,
Natalie,Erik,,,,,,,,,0.0,,,,,,,,
Russell H.,Brett,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Russell H.,Shambo,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
Russell H.,Monica,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,
Russell H.,Dave,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,
Russell H.,John,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
Russell H.,Laura,,,,,,,,,1.0,0.0,0.0,,,,,,
Russell H.,Kelly,,,,,,,,,1.0,0.0,,,,,,,
Russell H.,Erik,,,,,,,,,0.0,,,,,,,,
Mick,Brett,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Mick,Shambo,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
Mick,Monica,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,
Mick,Dave,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,
Mick,John,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
Mick,Laura,,,,,,,,,1.0,0.0,0.0,,,,,,
Mick,Kelly,,,,,,,,,1.0,0.0,,,,,,,
Mick,Erik,,,,,,,,,0.0,,,,,,,,
Brett,Jaison,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,
Jaison,Shambo,,,,,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
Jaison,Monica,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,,,
Jaison,Dave,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,
Jaison,John,,,,,,,,,1.0,0.0,0.0,0.0,,,,,
Jaison,Laura,,,,,,,,,1.0,0.0,0.0,,,,,,
Jaison,Kelly,,,,,,,,,1.0,0.0,,,,,,,
Jaison,Erik,,,,,,,,,0.0,,,,,,,,
